record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence,original_text,translated_text_en,translation_status,translation_method,sentiment,action,review_notes
YT_Ugx2ERUJFV84HpP8SA54AaABAg,YouTube,top_level_comment,Ugx2ERUJFV84HpP8SA54AaABAg,Ugx2ERUJFV84HpP8SA54AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,mkcik dh kne msa puase ke7 ank bli mrtabak n laksam xpy msalahnye mrtabak tu bknnye isi telur n dging pnuh dgn bwang.dging dn telur xde dn laksam plk kuahnye cair manis plk tu xsdp lngsung klau mcm ni niaga xpndai buat lbh baik jgn niaga jgn nk cari untung org pnat weh puasa skli skla nk bli jga mknan kt bazar xpy klau mcm ni lbh baik xyah niaga xtkut dosa ke pd allah tipu pelanggan dh hrga mrtabak mahal lpas ni xde dh nk bli lgi baik mkn ape yg ade kt umh lgi afdal klau bli mknan kt bzar yg tipu pelanggan wat tmbh dosa jer allahuakbar,3c96edec4cd8c54b2b45,2026-03-10T05:12:31Z,2026-03-10T05:12:31Z,0,0,True,True,none,,2026-06-17T15:11:44.742274+00:00,raw,,mkcik dh kne msa puase ke7 ank bli mrtabak n laksam xpy msalahnye mrtabak tu bknnye isi telur n dging pnuh dgn bwang.dging dn telur xde dn laksam plk kuahnye cair manis plk tu xsdp lngsung klau mcm ni niaga xpndai buat lbh baik jgn niaga jgn nk cari untung org pnat weh puasa skli skla nk bli jga mknan kt bazar xpy klau mcm ni lbh baik xyah niaga xtkut dosa ke pd allah tipu pelanggan dh hrga mrtabak mahal lpas ni xde dh nk bli lgi baik mkn ape yg ade kt umh lgi afdal klau bli mknan kt bzar yg tipu pelanggan wat tmbh dosa jer allahuakbar,mkcik dh kne msa puase ke7 ank bli mrtabak n laksam xpy msalahnye mrtabak tu bknnye isi telur n dging pnuh dgn bwang dging dn telur xde dn laksam plk kuahnye cair manis plk tu xsdp lngsung klau mcm ni niaga xpndai buat lbh baik jgn niaga jgn nk cari untung org pnat weh puasa skli skla nk bli jga mknan kt bazar xpy klau mcm ni lbh baik xyah niaga xtkut dosa ke pd allah tipu pelanggan dh hrga mrtabak mahal lpas ni xde dh nk bli lgi baik mkn ape yg ade kt umh lgi afdal klau bli mknan kt bzar yg tipu pelanggan wat tmbh dosa jer allahuakbar,111,541,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.7645662426948547,0.1210522428154945,0.1143814772367477,0.7645662426948547,0.6435139998793602,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,474,2026-06-18 18:46:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,521,mkcik dh kne msa puase ke7 ank bli mrtabak n laksam xpy msalahnye mrtabak tu bknnye isi telur n dging pnuh dgn bwang.dging dn telur xde dn laksam plk kuahnye cair manis plk tu xsdp lngsung klau mcm ni niaga xpndai buat lbh baik jgn niaga jgn nk cari untung org pnat weh puasa skli skla nk bli jga mknan kt bazar xpy klau mcm ni lbh baik xyah niaga xtkut dosa ke pd allah tipu pelanggan dh hrga mrtabak mahal lpas ni xde dh nk bli lgi baik mkn ape yg ade kt umh lgi afdal klau bli mknan kt bzar yg tipu pelanggan wat tmbh dosa jer allahuakbar,"Auntie, it's the 7th day of my fast when you get mrtabak and laksam xpy, the problem is that mrtabak is not filled with eggs and dging is full of bwang. dging and eggs are already and laksam plk the sauce is liquid and sweet plk that's right if this is how you do business xpndai do better don't do business don't want to make a profit people are tired of fasting if you don't want to eat at the bazaar xpy if this is better business is a sin to God, cheating customers is already expensive, after this, it is not going to be better, what is there in umh?",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_Ugx93YEVT_E3Z2-9qVp4AaABAg,YouTube,top_level_comment,Ugx93YEVT_E3Z2-9qVp4AaABAg,Ugx93YEVT_E3Z2-9qVp4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Spin duit pun pandai😅,8e184041789df7fd0469,2025-10-16T05:40:12Z,2025-10-16T05:40:12Z,0,0,True,True,none,,2026-06-17T15:11:41.176443+00:00,raw,,Spin duit pun pandai😅,spin duit pun pandai,4,21,1,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1615723520517349,0.1948117762804031,0.6436158418655396,0.6436158418655396,0.4488040655851364,medium,medium,medium_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,60,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,108,Spin duit pun pandai😅,Money spin is also good 😅,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_UgzzSHdy8rV9GKjYpa94AaABAg,YouTube,top_level_comment,UgzzSHdy8rV9GKjYpa94AaABAg,UgzzSHdy8rV9GKjYpa94AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Anthony Joke said LRT not built by me.,119454857d767dfdd379,2026-05-29T07:40:54Z,2026-05-29T07:40:54Z,3,0,True,True,none,,2026-06-17T15:11:46.538335+00:00,raw,,Anthony Joke said LRT not built by me.,anthony joke said lrt not built by me,8,38,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,neutral,0.1119979694485664,0.8636761903762817,0.0243258699774742,0.8636761903762817,0.7516782209277153,high,medium,neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,550,2026-06-18 19:00:57,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,180,Anthony Joke said LRT not built by me.,Anthony Joke said LRT not built by me.,kept_original_english,none,neutral,keep,current label is acceptable or ambiguous
YT_UgyM72IV31TeXBx_k5B4AaABAg,YouTube,top_level_comment,UgyM72IV31TeXBx_k5B4AaABAg,UgyM72IV31TeXBx_k5B4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"Its an east Malaysian problem. Y'all have no population, minimal manufacturing, and just higher cost of distribution. People in Semanjung can be cheaper than in Indonesia.",2d12907d97db804b4952,2025-11-25T14:53:40Z,2025-11-25T14:53:40Z,3,0,True,True,none,,2026-06-17T15:11:42.419009+00:00,raw,,"Its an east Malaysian problem. Y'all have no population, minimal manufacturing, and just higher cost of distribution. People in Semanjung can be cheaper than in Indonesia.",its an east malaysian problem y all have no population minimal manufacturing and just higher cost of distribution people in semanjung can be cheaper than in indonesia,26,171,0,False,True,0,0,0,MIXED,en,1,3,,False,False,accepted,negative,0.95982426404953,0.0251089558005332,0.0150667391717433,0.95982426404953,0.9347153082489968,high,medium,mixed_language,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,587,2026-06-18 19:05:08,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,203,"Its an east Malaysian problem. Y'all have no population, minimal manufacturing, and just higher cost of distribution. People in Semanjung can be cheaper than in Indonesia.","Its an east Malaysian problem. Y'all have no population, minimal manufacturing, and just higher cost of distribution. People in Semanjung can be cheaper than in Indonesia.",kept_original_english,none,negative,keep,current label is acceptable or ambiguous
YT_Ugzkrm7zSQP8PwPfuQ54AaABAg,YouTube,top_level_comment,Ugzkrm7zSQP8PwPfuQ54AaABAg,Ugzkrm7zSQP8PwPfuQ54AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"thank you to the prime minister mahathir who set up potong, so much winning!",0fa6799d459faa35cd9e,2026-05-13T06:48:01Z,2026-05-13T06:48:01Z,0,0,True,True,none,,2026-06-17T15:11:48.488694+00:00,raw,,"thank you to the prime minister mahathir who set up potong, so much winning!",thank you to the prime minister mahathir who set up potong so much winning,14,76,0,False,True,0,0,0,EN,en,0,3,,False,False,accepted,positive,0.1533444970846176,0.1609352827072143,0.6857202649116516,0.6857202649116516,0.5247849822044373,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,381,2026-06-18 18:30:47,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,597,"thank you to the prime minister mahathir who set up potong, so much winning!","thank you to the prime minister mahathir who set up potong, so much winning!",kept_original_english,none,positive,keep,current label is acceptable or ambiguous
YT_UgyDiuKDWeuzIlQ5p9h4AaABAg,YouTube,top_level_comment,UgyDiuKDWeuzIlQ5p9h4AaABAg,UgyDiuKDWeuzIlQ5p9h4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,"Pernah beli barang Mysara . Harga tunai dgn harga Mysara tak sama, lagi mahal pakai mysara",46d5718a6035ae2c80fe,2025-10-15T01:12:27Z,2025-10-15T01:12:27Z,0,0,True,True,none,,2026-06-17T15:11:41.176604+00:00,raw,,"Pernah beli barang Mysara . Harga tunai dgn harga Mysara tak sama, lagi mahal pakai mysara",pernah beli barang mysara harga tunai dgn harga mysara tak sama lagi mahal pakai mysara,15,90,0,False,True,0,0,0,BM,id,5,0,,False,False,accepted,negative,0.5637101531028748,0.2675421833992004,0.1687476187944412,0.5637101531028748,0.2961679697036743,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,279,2026-06-18 17:08:04,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,745,"Pernah beli barang Mysara . Harga tunai dgn harga Mysara tak sama, lagi mahal pakai mysara","Ever bought Mysara items. Cash price and Mysara price are not the same, it is more expensive to use mysara",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgzCG_g4Mmcu2DihCOx4AaABAg,YouTube,top_level_comment,UgzCG_g4Mmcu2DihCOx4AaABAg,UgzCG_g4Mmcu2DihCOx4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Baru saya siasat particular baru tahu,9184e6dc6a367d393b2b,2026-01-07T03:13:43Z,2026-01-07T03:13:43Z,0,0,True,True,none,,2026-06-17T15:11:40.405825+00:00,raw,,Baru saya siasat particular baru tahu,baru saya siasat particular baru tahu,6,37,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,neutral,0.2306254655122757,0.5053523182868958,0.2640222609043121,0.5053523182868958,0.2413300573825836,low,high,low_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,160,2026-06-18 15:55:00,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,220,Baru saya siasat particular baru tahu,I just investigated the particulars and found out,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_UgyY-f5uRvd0l3yZneh4AaABAg,YouTube,top_level_comment,UgyY-f5uRvd0l3yZneh4AaABAg,UgyY-f5uRvd0l3yZneh4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,diteruskan tp dikurangkan STR...puii,4b98e181f2d17047519e,2026-01-10T09:09:13Z,2026-01-10T09:09:13Z,0,0,True,True,none,,2026-06-17T15:11:40.405524+00:00,raw,,diteruskan tp dikurangkan STR..puii,diteruskan tp dikurangkan str puii,5,35,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,negative,0.9458413124084472,0.0259541887789964,0.0282045193016529,0.9458413124084472,0.9176367931067944,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,676,2026-06-18 19:19:37,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,372,diteruskan tp dikurangkan STR..puii,continued but reduced STR..puii,translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgyV14FEU3t1E4T2R5p4AaABAg,YouTube,top_level_comment,UgyV14FEU3t1E4T2R5p4AaABAg,UgyV14FEU3t1E4T2R5p4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,sebulan 50 utk apa beli beras dan milo dah habis jd bujang pmx kata bujang takyah tolong bujang tak ada beban pun jd pru16 bujang ingat undi kerajaan yg bg bantuan utk bujang,ae44cc93b4a120562aff,2025-10-13T14:01:40Z,2025-10-13T14:01:40Z,14,1,True,True,none,,2026-06-17T15:11:41.529180+00:00,raw,,sebulan 50 utk apa beli beras dan milo dah habis jd bujang pmx kata bujang takyah tolong bujang tak ada beban pun jd pru16 bujang ingat undi kerajaan yg bg bantuan utk bujang,sebulan 50 utk apa beli beras dan milo dah habis jd bujang pmx kata bujang takyah tolong bujang tak ada beban pun jd pru16 bujang ingat undi kerajaan yg bg bantuan utk bujang,33,174,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted,negative,0.5884620547294617,0.1989651322364807,0.2125727832317352,0.5884620547294617,0.3758892714977264,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,323,2026-06-18 17:17:12,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,764,sebulan 50 utk apa beli beras dan milo dah habis jd bujang pmx kata bujang takyah tolong bujang tak ada beban pun jd pru16 bujang ingat undi kerajaan yg bg bantuan utk bujang,"50 a month, why buy rice and milo? I'm already single. PMX says singles don't want to help singles. There's no burden. I'm single at 16. Remember the government vote that gives help to singles.",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_Ugz4S0Jg3lGL2D0R6El4AaABAg,YouTube,top_level_comment,Ugz4S0Jg3lGL2D0R6El4AaABAg,Ugz4S0Jg3lGL2D0R6El4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,Improve public transport! Get rid of private car dependency! Reduce the traffic! Remove petrol subsidies! And use that money to improve the public transport!,a5805a43b5df3df5b711,2026-05-24T08:34:26Z,2026-05-24T08:34:26Z,0,0,True,True,none,,2026-06-17T15:11:48.077387+00:00,raw,,Improve public transport! Get rid of private car dependency! Reduce the traffic! Remove petrol subsidies! And use that money to improve the public transport!,improve public transport get rid of private car dependency reduce the traffic remove petrol subsidies and use that money to improve the public transport,24,157,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.0633291974663734,0.2117279022932052,0.7249429225921631,0.7249429225921631,0.5132150202989578,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,415,2026-06-18 18:36:04,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,281,Improve public transport! Get rid of private car dependency! Reduce the traffic! Remove petrol subsidies! And use that money to improve the public transport!,Improve public transport! Get rid of private car dependency! Reduce the traffic! Remove petrol subsidies! And use that money to improve the public transport!,kept_original_english,none,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_UgyP3NeCdLShoi0kOgh4AaABAg,YouTube,top_level_comment,UgyP3NeCdLShoi0kOgh4AaABAg,UgyP3NeCdLShoi0kOgh4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,"Terbaik MOF, please closely monitoring Mycard holders dekat sempadan THailand yang pakai Ron95 Subsidised Petrol secara Maxima sedangkan cuma memiliki satu dua kenderaan atau motorsikal dan juga e-hailing drivers milleages vs petrol consumption tally or x tally ? Semua Towns sebelah Thailand guna subsidised petrol dari Malaysia samaada masuk ke Malaysia utk pam minyak atau seludup minyak melalui Mycard holders.☹",6d08dfe44f6781b9a044,2026-03-24T07:07:07Z,2026-03-24T07:07:07Z,1,0,True,True,none,,2026-06-17T15:11:39.037804+00:00,raw,,"Terbaik MOF, please closely monitoring Mycard holders dekat sempadan THailand yang pakai Ron95 Subsidised Petrol secara Maxima sedangkan cuma memiliki satu dua kenderaan atau motorsikal dan juga e-hailing drivers milleages vs petrol consumption tally or x tally ? Semua Towns sebelah Thailand guna subsidised petrol dari Malaysia samaada masuk ke Malaysia utk pam minyak atau seludup minyak melalui Mycard holders.☹",terbaik mof please closely monitoring mycard holders dekat sempadan thailand yang pakai ron95 subsidised petrol secara maxima sedangkan cuma memiliki satu dua kenderaan atau motorsikal dan juga e hailing drivers milleages vs petrol consumption tally or x tally semua towns sebelah thailand guna subsidised petrol dari malaysia samaada masuk ke malaysia utk pam minyak atau seludup minyak melalui mycard holders,59,415,1,False,True,0,0,0,MIXED,id,5,1,,False,False,accepted,negative,0.7376582026481628,0.2068742513656616,0.0554675869643688,0.7376582026481628,0.5307839512825012,medium,medium,medium_confidence | mixed_language,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,425,2026-06-18 18:37:20,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,467,"Terbaik MOF, please closely monitoring Mycard holders dekat sempadan THailand yang pakai Ron95 Subsidised Petrol secara Maxima sedangkan cuma memiliki satu dua kenderaan atau motorsikal dan juga e-hailing drivers milleages vs petrol consumption tally or x tally ? Semua Towns sebelah Thailand guna subsidised petrol dari Malaysia samaada masuk ke Malaysia utk pam minyak atau seludup minyak melalui Mycard holders.☹","Best of MOF, please closely monitor Mycard holders near the Thailand border who use Ron95 Subsidized Petrol in Maxima when they only have one or two vehicles or motorcycles and also e-hailing drivers millages vs petrol consumption tally or x tally? All Towns on the Thai side use subsidized petrol from Malaysia whether entering Malaysia to pump oil or smuggle oil through Mycard holders.☹",translated,google_translate_auto_to_en,positive,relabel,positive/supportive cues outweigh negative label after translation
